filename,status,bars,slow_ratio,center_ratio,fast_ratio,achievement,precision,balance,overall_score,rank,play_tendency,ranking_position,ranking_percentile,ranking_top_percent,ranking_title,error
CHERRY.png,OK,3,0.061453,0.553073,0.385475,100.553,55.307,27.500,49.746,E,Fast Type,1785,99.22178988326849,99.22178988326849,ホワイトランカー,
Coruscate.png,OK,3,0.273743,0.698324,0.027933,100.698,69.832,18.519,59.570,B,Slow Type,1673,92.99610894941634,92.99610894941634,ホワイトランカー,
Crush.png,OK,3,0.139665,0.765363,0.094972,100.765,76.536,80.952,77.420,S,All Round Player,588,32.68482490272373,32.68482490272373,パープルランカー,
D22045CB-38D6-41A9-B1E2-08EBF135AD8D.jpeg,OK,3,0.038835,0.796117,0.165049,100.796,79.612,38.095,71.308,AA+,Fast Type,1125,62.53474152306837,62.53474152306837,オレンジランカー,
D24A45BE-3DD9-4A21-9CD2-BB46DC686A92.png,OK,3,0.128492,0.715084,0.156425,100.715,71.508,90.196,75.246,AAA+,Balanced Player,790,43.913285158421345,43.913285158421345,パープルランカー,
D3173063-20C1-4070-9CAB-28563C33B442.png,OK,3,0.138889,0.733333,0.127778,100.733,73.333,95.833,77.833,S,Balanced Player,543,30.183435241801,30.183435241801,パープルランカー,
D415D2E4-A6BD-4AE0-B8FC-A1C7A3DD5036.jpeg,OK,3,0.087379,0.708738,0.203883,100.709,70.874,60.000,68.699,AA,Fast Type,1327,73.76320177876599,73.76320177876599,グリーンランカー,
D416.png,OK,3,0.161111,0.772222,0.066667,100.772,77.222,58.537,73.485,AAA,Slow Type,950,52.80711506392441,52.80711506392441,レッドランカー,
D564.png,OK,3,0.184358,0.681564,0.134078,100.682,68.156,84.211,71.367,AA+,All Round Player,1120,62.2568093385214,62.2568093385214,オレンジランカー,
D576.png,OK,3,0.256983,0.709497,0.033520,100.709,70.950,23.077,61.375,BB,Slow Type,1639,91.10617009449695,91.10617009449695,ホワイトランカー,
D5C55DD7-C0D1-477B-ABF3-86FCD2C60E6E.jpeg,OK,3,0.090278,0.819444,0.090278,100.819,81.944,100.000,85.556,SSS,Precision Master,63,3.501945525291829,3.501945525291829,プラチナランカー,
D993EFEC-591C-4D97-BCB1-D0F73ECE3578.jpg,OK,3,0.200000,0.717241,0.082759,100.717,71.724,58.537,69.087,AA,Slow Type,1301,72.31795441912173,72.31795441912173,グリーンランカー,
D9DED97D-D5A2-4786-9723-79696347612A.jpg,OK,3,0.234483,0.675862,0.089655,100.676,67.586,55.319,65.133,A,Slow Type,1516,84.26903835464147,84.26903835464147,ブルーランカー,
DA003EBD-435A-4CEF-A65B-D16D0C0BA24C.jpeg,OK,3,0.079096,0.723164,0.197740,100.723,72.316,57.143,69.282,AA,Fast Type,1282,71.26181211784325,71.26181211784325,グリーンランカー,
Darkness.jpg,OK,3,0.284722,0.486111,0.229167,100.486,48.611,89.189,56.727,CCC,Balanced Player,1737,96.55364091161756,96.55364091161756,ホワイトランカー,
Darkness2.png,OK,3,0.027778,0.522222,0.450000,100.522,52.222,11.628,44.103,F,Fast Type,1797,99.88882712618121,99.88882712618121,ホワイトランカー,
DE4F73D2-8EF1-4235-B9BB-B4E18361637D.png,OK,3,0.078212,0.648045,0.273743,100.648,64.804,44.444,60.732,BB,Fast Type,1651,91.77320733740967,91.77320733740967,ホワイトランカー,
Dear.png,OK,3,0.089385,0.849162,0.061453,100.849,84.916,81.481,84.229,SSS,Amazing Specialist,106,5.892162312395775,5.892162312395775,プラチナランカー,
E00FE42D-0A85-4044-89A2-778C5FBFFC46.png,OK,3,0.061111,0.666667,0.272222,100.667,66.667,36.667,60.667,BB,Fast Type,1654,91.93996664813785,91.93996664813785,ホワイトランカー,
E0594A55-7B35-48F3-ADFF-3CF476C8C4B3.jpeg,OK,3,0.131034,0.717241,0.151724,100.717,71.724,92.683,75.916,AAA+,Balanced Player,734,40.80044469149527,40.80044469149527,パープルランカー,
E30C0F11-7D90-4C25-B1F4-611C34DD7DFE.jpeg,OK,3,0.091954,0.643678,0.264368,100.644,64.368,51.613,61.817,BB,Fast Type,1626,90.38354641467483,90.38354641467483,ホワイトランカー,
E30CA726-C64B-416C-B63C-FD1E72EE48F9.png,OK,3,0.111111,0.627778,0.261111,100.628,62.778,59.701,62.163,BBB,Fast Type,1617,89.88326848249028,89.88326848249028,ブルーランカー,
E37D5317-4D56-4130-8A58-5419E9FF5CF1.jpg,OK,3,0.136986,0.719178,0.143836,100.719,71.918,97.561,77.046,S,Balanced Player,619,34.40800444691495,34.40800444691495,パープルランカー,
E4D4A781-0CD4-4BDB-BEC0-4140157C4358.jpg,OK,3,0.111111,0.743056,0.145833,100.743,74.306,86.486,76.742,S,All Round Player,653,36.29794330183435,36.29794330183435,パープルランカー,
E6E4DEC3-0438-4E35-A09A-82348CD7C855.jpeg,OK,3,0.143678,0.701149,0.155172,100.701,70.115,96.154,75.323,AAA+,Balanced Player,783,43.52418010005559,43.52418010005559,パープルランカー,
E7378AEE-C5B8-4974-A98A-D13A527D0181.jpg,OK,3,0.213793,0.724138,0.062069,100.724,72.414,45.000,66.931,A+,Slow Type,1416,78.71039466370206,78.71039466370206,グリーンランカー,
E75AF14C-97D1-4D87-BBB7-6FABF5EF9086.jpeg,OK,3,0.089655,0.744828,0.165517,100.745,74.483,70.270,73.640,AAA,Fast Type,935,51.9733185102835,51.9733185102835,レッドランカー,
E81CB679-89F8-4EBB-A8E0-64373E160B31.png,OK,3,0.294444,0.644444,0.061111,100.644,64.444,34.375,58.431,B,Slow Type,1704,94.71928849360755,94.71928849360755,ホワイトランカー,
E82E68DE-CB7F-4A5F-ACD5-AE61B11CE279.png,OK,3,0.351955,0.620112,0.027933,100.620,62.011,14.706,52.550,C,Slow Type,1775,98.66592551417455,98.66592551417455,ホワイトランカー,
E9A2797B-8E69-4F71-80A4-736F0026772F.jpeg,OK,3,0.226027,0.691781,0.082192,100.692,69.178,53.333,66.009,A+,Slow Type,1471,81.76764869371873,81.76764869371873,ブルーランカー,
EB4FBF74-A360-4636-9EF9-18A7CD81B8EE.jpeg,OK,3,0.303448,0.627586,0.068966,100.628,62.759,37.037,57.614,CCC,Slow Type,1720,95.60867148415787,95.60867148415787,ホワイトランカー,
EB98F0E1-68F8-4693-BEE7-52774A479B6E.jpeg,OK,3,0.166667,0.745098,0.088235,100.745,74.510,69.231,73.454,AAA,Slow Type,953,52.97387437465259,52.97387437465259,レッドランカー,
EC2F1EDF-39DC-4BA3-91F7-32DBDE997B2C.jpeg,OK,3,0.098039,0.696078,0.205882,100.696,69.608,64.516,68.590,AA,Fast Type,1332,74.04113396331296,74.04113396331296,グリーンランカー,
EC8FE8D3-A373-48B5-BFCD-ECFEF0A23DCA.jpg,OK,3,0.062500,0.631944,0.305556,100.632,63.194,33.962,57.348,CCC,Fast Type,1728,96.05336297943302,96.05336297943302,ホワイトランカー,
EDC10AED-AF14-4E02-955C-C1D1F5D888D0.jpeg,OK,3,0.067633,0.657005,0.275362,100.657,65.700,39.437,60.448,BB,Fast Type,1658,92.16231239577543,92.16231239577543,ホワイトランカー,
EE569BFF-A716-4A79-B937-2FA41525E671.jpg,OK,3,0.268966,0.682759,0.048276,100.683,68.276,30.435,60.708,BB,Slow Type,1652,91.82879377431907,91.82879377431907,ホワイトランカー,
EE8237A0-5864-4BEA-A17A-62377CBEE227.jpeg,OK,3,0.082759,0.606897,0.310345,100.607,60.690,42.105,56.973,CCC,Fast Type,1735,96.44246803779878,96.44246803779878,ホワイトランカー,
EED4B3AF-9C6C-4718-9764-F9CDD8255084.png,OK,3,0.083333,0.655556,0.261111,100.656,65.556,48.387,62.122,BBB,Fast Type,1619,89.99444135630907,89.99444135630907,ブルーランカー,
EEE67DAD-6640-44FE-8BB9-A6DA7BCED5C2.jpg,OK,3,0.068571,0.737143,0.194286,100.737,73.714,52.174,69.406,AA,Fast Type,1269,70.53918843802113,70.53918843802113,グリーンランカー,
EF8CBAFA-D597-4DEF-A985-BF4D85250278.jpeg,OK,3,0.165714,0.674286,0.160000,100.674,67.429,98.246,73.592,AAA,Balanced Player,943,52.41801000555865,52.41801000555865,レッドランカー,
EYE1151.png,OK,3,0.102703,0.702703,0.194595,100.703,70.270,69.091,70.034,AA+,Fast Type,1226,68.14897165091718,68.14897165091718,オレンジランカー,
F336FF2B-EBA1-4846-9B6C-6E8F588943F9.jpg,OK,3,0.096591,0.744318,0.159091,100.744,74.432,75.556,74.657,AAA+,All Round Player,849,47.19288493607559,47.19288493607559,パープルランカー,
F3A78B0D-23F5-47A2-95F1-A471294C2C19.png,OK,3,0.173184,0.653631,0.173184,100.654,65.363,100.000,72.291,AAA,Balanced Player,1043,57.97665369649806,57.97665369649806,レッドランカー,
F478B1DD-A702-429B-A693-D1E98E712669.png,OK,3,0.167598,0.653631,0.178771,100.654,65.363,96.774,71.645,AA+,Balanced Player,1096,60.92273485269594,60.92273485269594,オレンジランカー,
F66E2C52-1368-4519-94B6-579B0069ED58.jpg,OK,3,0.124138,0.751724,0.124138,100.752,75.172,100.000,80.138,SS,Balanced Player,358,19.89994441356309,19.89994441356309,シルバーランカー,
F6B0F12F-7350-4B53-9EF7-B758F5F40DCF.png,OK,3,0.072626,0.703911,0.223464,100.704,70.391,49.057,66.124,A+,Fast Type,1463,81.32295719844358,81.32295719844358,ブルーランカー,
F7B59E7B-7CB7-4A2D-9E16-96106B436FB9.jpeg,OK,3,0.124138,0.800000,0.075862,100.800,80.000,75.862,79.172,S+,Amazing Specialist,432,24.013340744858255,24.013340744858255,ブロンズランカー,
F8261456-D43F-47EC-84FD-17005449DF11.jpg,OK,3,0.055172,0.689655,0.255172,100.690,68.966,35.556,62.284,BBB,Fast Type,1614,89.7165091717621,89.7165091717621,ブルーランカー,
F874295F-2E4A-433F-8C55-4E6D93C8962D.png,OK,3,0.078212,0.631285,0.290503,100.631,63.128,42.424,58.988,B,Fast Type,1693,94.10783768760422,94.10783768760422,ホワイトランカー,
F95B3A89-AE65-47F1-9419-97B1D6C75628.png,OK,3,0.150838,0.726257,0.122905,100.726,72.626,89.796,76.060,S,Balanced Player,715,39.74430239021679,39.74430239021679,パープルランカー,
F96C1918-C1D9-4612-A920-85880DFFF28F.png,OK,3,0.067039,0.698324,0.234637,100.698,69.832,44.444,64.755,A,Fast Type,1531,85.10283490828238,85.10283490828238,ブルーランカー,
FA02ACC3-0173-409C-AA3D-684077A1FDF7.jpeg,OK,3,0.077670,0.747573,0.174757,100.748,74.757,61.538,72.114,AAA,Fast Type,1059,58.866036687048364,58.866036687048364,レッドランカー,
FA31F8AD-1EBE-4B68-BD4B-798BFA5090F2.jpeg,OK,3,0.138889,0.770833,0.090278,100.771,77.083,78.788,77.424,S,All Round Player,587,32.62923846581434,32.62923846581434,パープルランカー,
FA55F821-21E3-4690-88A4-20466610757E.jpg,OK,3,0.232877,0.678082,0.089041,100.678,67.808,55.319,65.310,A,Slow Type,1506,83.71317398554753,83.71317398554753,ブルーランカー,
FAAC1F63-2965-4467-B171-67CABD323CAE.jpeg,OK,3,0.078431,0.735294,0.186275,100.735,73.529,59.259,70.675,AA+,Fast Type,1177,65.42523624235686,65.42523624235686,オレンジランカー,
FAAE3A1D-0EB9-49F7-9906-6B6E9B45B194.jpeg,OK,3,0.089041,0.773973,0.136986,100.774,77.397,78.788,77.675,S,All Round Player,559,31.072818232351306,31.072818232351306,パープルランカー,
FB2DA3E2-2DBA-4F73-B4F6-5E341188DD40.jpeg,OK,3,0.049020,0.774510,0.176471,100.775,77.451,43.478,70.656,AA+,Fast Type,1179,65.53640911617565,65.53640911617565,オレンジランカー,
FC389FD5-FCFC-4B0D-BE81-F5342959A63B.jpeg,OK,3,0.179310,0.744828,0.075862,100.745,74.483,59.459,71.478,AA+,Slow Type,1111,61.756531406336855,61.756531406336855,オレンジランカー,
FCA6A737-EC73-45D8-97D3-4B158F9217A4.jpg,OK,3,0.075862,0.696552,0.227586,100.697,69.655,50.000,65.724,A,Fast Type,1489,82.76820455808782,82.76820455808782,ブルーランカー,
FD239E00-46D7-4FF5-8658-25017900A4F8.jpg,OK,3,0.173611,0.715278,0.111111,100.715,71.528,78.049,72.832,AAA,All Round Player,1002,55.6976097832129,55.6976097832129,レッドランカー,
FD3DFE7B-9AC4-483F-AAE7-4E03069C9EC8.jpeg,OK,3,0.103448,0.741379,0.155172,100.741,74.138,80.000,75.310,AAA+,All Round Player,784,43.57976653696498,43.57976653696498,パープルランカー,
FD8E2705-6262-4780-AF15-6117CEF0EC6F.jpg,OK,3,0.034722,0.680556,0.284722,100.681,68.056,21.739,58.792,B,Fast Type,1700,94.49694274596997,94.49694274596997,ホワイトランカー,
FF0C18D6-3487-43D9-8423-DE2020A827DD.png,OK,3,0.104046,0.624277,0.271676,100.624,62.428,55.385,61.019,BB,Fast Type,1647,91.5508615897721,91.5508615897721,ホワイトランカー,
FF23082B-8116-4F11-8783-BE7479F8F574.jpeg,OK,3,0.090909,0.744318,0.164773,100.744,74.432,71.111,73.768,AAA,All Round Player,921,51.19510839355197,51.19510839355197,レッドランカー,
FF726FF6-0D96-4BA8-9D77-7C7C5241A39C.png,OK,3,0.138889,0.688889,0.172222,100.689,68.889,89.286,72.968,AAA,Balanced Player,993,55.19733185102835,55.19733185102835,レッドランカー,
G463.png,OK,3,0.100559,0.798883,0.100559,100.799,79.888,100.000,83.911,SS+,Balanced Player,126,7.003891050583658,7.003891050583658,ゴールドランカー,
G677.png,OK,3,0.375691,0.602210,0.022099,100.602,60.221,11.111,50.399,D,Slow Type,1782,99.0550305725403,99.0550305725403,ホワイトランカー,
HEART.png,OK,3,0.022222,0.761111,0.216667,100.761,76.111,18.605,64.610,A,Fast Type,1535,85.32518065591995,85.32518065591995,ブルーランカー,
HQ54DY6bwAAoKSg.jpg,OK,3,0.173611,0.694444,0.131944,100.694,69.444,86.364,72.828,AAA,All Round Player,1003,55.75319622012229,55.75319622012229,レッドランカー,
HQ5NH8LbgAA6XDm.jpg,OK,3,0.062857,0.640000,0.297143,100.640,64.000,34.921,58.184,B,Fast Type,1710,95.05280711506391,95.05280711506391,ホワイトランカー,
IMG_1232.png,OK,3,0.083333,0.605556,0.311111,100.606,60.556,42.254,56.895,CCC,Fast Type,1736,96.49805447470817,96.49805447470817,ホワイトランカー,
IMG_2198.png,OK,3,0.152174,0.630435,0.217391,100.630,63.043,82.353,66.905,A+,All Round Player,1417,78.76598110061146,78.76598110061146,グリーンランカー,
IMG_2597.png,OK,3,0.335135,0.637838,0.027027,100.638,63.784,14.925,54.012,CC,Slow Type,1765,98.11006114508059,98.11006114508059,ホワイトランカー,
IMG_2598.png,OK,3,0.107527,0.688172,0.204301,100.688,68.817,68.966,68.847,AA,Fast Type,1316,73.15175097276264,73.15175097276264,グリーンランカー,
IMG_2599.png,OK,3,0.340426,0.638298,0.021277,100.638,63.830,11.765,53.417,C,Slow Type,1770,98.38799332962756,98.38799332962756,ホワイトランカー,
IMG_3355.png,OK,3,0.206522,0.706522,0.086957,100.707,70.652,59.259,68.374,AA,Slow Type,1343,74.65258476931629,74.65258476931629,グリーンランカー,
IMG_3827.png,OK,3,0.141304,0.771739,0.086957,100.772,77.174,76.190,76.977,S,All Round Player,631,35.07504168982768,35.07504168982768,パープルランカー,
IMG_5024.png,OK,3,0.108696,0.782609,0.108696,100.783,78.261,100.000,82.609,SS+,Balanced Player,185,10.283490828237909,10.283490828237909,シルバーランカー,
IMG_5313.png,OK,3,0.126437,0.793103,0.080460,100.793,79.310,77.778,79.004,S+,All Round Player,445,24.73596442468038,24.73596442468038,ブロンズランカー,
IMG_5316.png,OK,3,0.090909,0.727273,0.181818,100.727,72.727,66.667,71.515,AA+,Fast Type,1106,61.478599221789885,61.478599221789885,オレンジランカー,
IMG_5317.png,OK,3,0.125000,0.784091,0.090909,100.784,78.409,84.211,79.569,S+,All Round Player,403,22.401334074485828,22.401334074485828,ブロンズランカー,
IMG_5375.png,OK,3,0.062147,0.779661,0.158192,100.780,77.966,56.410,73.655,AAA,Fast Type,931,51.75097276264592,51.75097276264592,レッドランカー,
IMG_5390.jpg,OK,3,0.161111,0.727778,0.111111,100.728,72.778,81.633,74.549,AAA+,All Round Player,864,48.02668148971651,48.02668148971651,パープルランカー,
IMG_5395.jpg,OK,3,0.150000,0.716667,0.133333,100.717,71.667,94.118,76.157,S,Balanced Player,705,39.18843802112285,39.18843802112285,パープルランカー,
IMG_5435.jpg,OK,3,0.122222,0.761111,0.116667,100.761,76.111,97.674,80.424,SS,Balanced Player,336,18.67704280155642,18.67704280155642,シルバーランカー,
IMG_5563.png,OK,3,0.086957,0.739130,0.173913,100.739,73.913,66.667,72.464,AAA,Fast Type,1031,57.30961645358532,57.30961645358532,レッドランカー,
IMG_8157.png,OK,3,0.134078,0.759777,0.106145,100.760,75.978,88.372,78.457,S+,Balanced Player,488,27.126181211784324,27.126181211784324,ブロンズランカー,
IMG_8190.png,OK,3,0.078212,0.804469,0.117318,100.804,80.447,80.000,80.358,SS,Amazing Specialist,342,19.010561423012785,19.010561423012785,シルバーランカー,
IMG_8205.png,OK,3,0.229050,0.692737,0.078212,100.693,69.274,50.909,65.601,A,Slow Type,1495,83.1017231795442,83.1017231795442,ブルーランカー,
IMG_8240.png,OK,3,0.211111,0.677778,0.111111,100.678,67.778,68.966,68.015,AA,Slow Type,1358,75.4863813229572,75.4863813229572,グリーンランカー,
IMG_8250.png,OK,3,0.195531,0.692737,0.111732,100.693,69.274,72.727,69.964,AA,All Round Player,1235,68.64924958310172,68.64924958310172,オレンジランカー,
IMG_8261.png,OK,3,0.318436,0.642458,0.039106,100.642,64.246,21.875,55.772,CC,Slow Type,1745,96.99833240689271,96.99833240689271,ホワイトランカー,
IMG_8264.png,OK,3,0.072626,0.687151,0.240223,100.687,68.715,46.429,64.258,A,Fast Type,1546,85.93663146192328,85.93663146192328,ブルーランカー,
IMG_8269.png,OK,3,0.172222,0.711111,0.116667,100.711,71.111,80.769,73.043,AAA,All Round Player,980,54.474708171206224,54.474708171206224,レッドランカー,
IMG_8280.png,OK,3,0.146067,0.691011,0.162921,100.691,69.101,94.545,74.190,AAA+,Balanced Player,888,49.36075597554197,49.36075597554197,パープルランカー,
IMG_8365.png,OK,3,0.156425,0.798883,0.044693,100.799,79.888,44.444,72.800,AAA,Slow Type,1006,55.91995553085047,55.91995553085047,レッドランカー,
IMG_8373.png,OK,3,0.272222,0.705556,0.022222,100.706,70.556,15.094,59.463,B,Slow Type,1679,93.3296275708727,93.3296275708727,ホワイトランカー,
IMG_8378.png,OK,3,0.168539,0.769663,0.061798,100.770,76.966,53.659,72.305,AAA,Slow Type,1041,57.865480822679274,57.865480822679274,レッドランカー,
IMG_8385.png,OK,3,0.217877,0.703911,0.078212,100.704,70.391,52.830,66.879,A+,Slow Type,1421,78.98832684824903,78.98832684824903,グリーンランカー,
IMG_8568.png,OK,3,0.083333,0.738889,0.177778,100.739,73.889,63.830,71.877,AA+,Fast Type,1084,60.25569760978321,60.25569760978321,オレンジランカー,
IMG_8577.png,OK,3,0.044693,0.765363,0.189944,100.765,76.536,38.095,68.848,AA,Fast Type,1315,73.09616453585325,73.09616453585325,グリーンランカー,
IMG_8593.png,OK,3,0.100559,0.754190,0.145251,100.754,75.419,81.818,76.699,S,All Round Player,658,36.57587548638132,36.57587548638132,パープルランカー,
Joyful.png,OK,3,0.166667,0.750000,0.083333,100.750,75.000,66.667,73.333,AAA,Slow Type,963,53.52973874374653,53.52973874374653,レッドランカー,
Judgement.png,OK,3,0.300000,0.644444,0.055556,100.644,64.444,31.250,57.806,CCC,Slow Type,1718,95.49749861033908,95.49749861033908,ホワイトランカー,
L525.png,OK,3,0.050279,0.754190,0.195531,100.754,75.419,40.909,68.517,AA,Fast Type,1336,74.26347971095053,74.26347971095053,グリーンランカー,
Last.png,OK,3,0.178771,0.759777,0.061453,100.760,75.978,51.163,71.015,AA+,Slow Type,1148,63.81322957198443,63.81322957198443,オレンジランカー,
M552.png,OK,3,0.215054,0.752688,0.032258,100.753,75.269,26.087,65.432,A,Slow Type,1501,83.43524180100056,83.43524180100056,ブルーランカー,
M693.png,OK,3,0.279330,0.687151,0.033520,100.687,68.715,21.429,59.258,B,Slow Type,1687,93.77431906614785,93.77431906614785,ホワイトランカー,
Neo.png,OK,3,0.106145,0.703911,0.189944,100.704,70.391,71.698,70.652,AA+,All Round Player,1181,65.64758198999444,65.64758198999444,オレンジランカー,
Noisy.png,OK,3,0.108108,0.794595,0.097297,100.795,79.459,94.737,82.515,SS+,Balanced Player,191,10.617009449694274,10.617009449694274,シルバーランカー,
O733.png,OK,3,0.061453,0.770950,0.167598,100.771,77.095,53.659,72.408,AAA,Fast Type,1035,57.531962201222896,57.531962201222896,レッドランカー,
PERFECTLY.png,OK,3,0.050279,0.731844,0.217877,100.732,73.184,37.500,66.047,A+,Fast Type,1467,81.54530294608115,81.54530294608115,ブルーランカー,
POLYPHONIC.png,OK,3,0.111732,0.776536,0.111732,100.777,77.654,100.000,82.123,SS+,Balanced Player,217,12.062256809338521,12.062256809338521,シルバーランカー,
RaRaRa.png,OK,3,0.333333,0.644444,0.022222,100.644,64.444,12.500,54.056,CC,Slow Type,1763,97.9988882712618,97.9988882712618,ホワイトランカー,
ROCK.png,OK,3,0.184358,0.698324,0.117318,100.698,69.832,77.778,71.421,AA+,All Round Player,1115,61.97887715397443,61.97887715397443,オレンジランカー,
S780.png,OK,3,0.189944,0.754190,0.055866,100.754,75.419,45.455,69.426,AA,Slow Type,1267,70.42801556420234,70.42801556420234,グリーンランカー,
SSS_84_045.jpeg,OK,3,0.098039,0.813725,0.088235,100.814,81.373,94.737,84.045,SSS,Precision Master,117,6.5036131183991115,6.5036131183991115,プラチナランカー,
SSS_84_314.jpeg,OK,3,0.098039,0.803922,0.098039,100.804,80.392,100.000,84.314,SSS,Precision Master,102,5.669816564758199,5.669816564758199,プラチナランカー,
SSS_85_573.jpeg,OK,3,0.090395,0.819209,0.090395,100.819,81.921,100.000,85.537,SSS,Precision Master,65,3.6131183991106166,3.6131183991106166,プラチナランカー,
SSS_85_743.jpeg,OK,3,0.089109,0.821782,0.089109,100.822,82.178,100.000,85.743,SSS,Precision Master,57,3.168426903835464,3.168426903835464,プラチナランカー,
SSS_85_882.jpeg,OK,3,0.088235,0.823529,0.088235,100.824,82.353,100.000,85.882,SSS,Precision Master,53,2.9460811561978875,2.9460811561978875,レインボーランカー,
Stippling.png,OK,3,0.303371,0.646067,0.050562,100.646,64.607,28.571,57.400,CCC,Slow Type,1723,95.77543079488605,95.77543079488605,ホワイトランカー,
Stranger.png,OK,3,0.436464,0.541436,0.022099,100.541,54.144,9.639,45.243,F,Slow Type,1795,99.77765425236242,99.77765425236242,ホワイトランカー,
Temptation.png,OK,3,0.255556,0.611111,0.133333,100.611,61.111,68.571,62.603,BBB,Slow Type,1601,88.99388549193996,88.99388549193996,ブルーランカー,
VERMILION.png,OK,3,0.044944,0.707865,0.247191,100.708,70.787,30.769,62.783,BBB,Fast Type,1597,88.77153974430239,88.77153974430239,ブルーランカー,
Walk.jpg,OK,3,0.090361,0.656627,0.253012,100.657,65.663,52.632,63.056,BBB,Fast Type,1588,88.27126181211784,88.27126181211784,ブルーランカー,
あんさんぶる67.jpeg,OK,3,0.161850,0.699422,0.138728,100.699,69.942,92.308,74.415,AAA+,Balanced Player,874,48.58254585881045,48.58254585881045,パープルランカー,
あんさんぶるライブAA1.PNG,OK,3,0.123656,0.736559,0.139785,100.737,73.656,93.878,77.700,S,Balanced Player,556,30.906058921623124,30.906058921623124,パープルランカー,
あんさんぶるライブAA10.JPG,OK,3,0.149425,0.724138,0.126437,100.724,72.414,91.667,76.264,S,Balanced Player,697,38.7437465258477,38.7437465258477,パープルランカー,
あんさんぶるライブAA12.JPG,OK,3,0.075862,0.675862,0.248276,100.676,67.586,46.809,63.431,BBB,Fast Type,1582,87.93774319066148,87.93774319066148,ブルーランカー,
あんさんぶるライブAA13.JPG,OK,3,0.171429,0.702857,0.125714,100.703,70.286,84.615,73.152,AAA,All Round Player,975,54.196775986659254,54.196775986659254,レッドランカー,
あんさんぶるライブAA14.JPG,OK,3,0.102857,0.742857,0.154286,100.743,74.286,80.000,75.429,AAA+,All Round Player,773,42.96831573096164,42.96831573096164,パープルランカー,
あんさんぶるライブAA15.JPG,OK,3,0.119318,0.710227,0.170455,100.710,71.023,82.353,73.289,AAA,All Round Player,966,53.69649805447471,53.69649805447471,レッドランカー,
あんさんぶるライブAA16.JPG,OK,3,0.102857,0.674286,0.222857,100.674,67.429,63.158,66.574,A+,Fast Type,1439,79.98888271261812,79.98888271261812,グリーンランカー,
あんさんぶるライブAA17.JPG,OK,3,0.130682,0.687500,0.181818,100.688,68.750,83.636,71.727,AA+,All Round Player,1091,60.64480266814897,60.64480266814897,オレンジランカー,
あんさんぶるライブAA18.JPG,OK,3,0.068571,0.674286,0.257143,100.674,67.429,42.105,62.364,BBB,Fast Type,1611,89.54974986103392,89.54974986103392,ブルーランカー,
あんさんぶるライブAA19.JPG,OK,3,0.050847,0.627119,0.322034,100.627,62.712,27.273,55.624,CC,Fast Type,1748,97.1650917176209,97.1650917176209,ホワイトランカー,
あんさんぶるライブAA2.PNG,OK,3,0.140541,0.708108,0.151351,100.708,70.811,96.296,75.908,AAA+,Balanced Player,737,40.967204002223454,40.967204002223454,パープルランカー,
あんさんぶるライブAA20.JPG,OK,3,0.044944,0.775281,0.179775,100.775,77.528,40.000,70.022,AA+,Fast Type,1227,68.20455808782657,68.20455808782657,オレンジランカー,
あんさんぶるライブAA21.JPG,OK,3,0.107345,0.762712,0.129944,100.763,76.271,90.476,79.112,S+,Balanced Player,436,24.23568649249583,24.23568649249583,ブロンズランカー,
あんさんぶるライブAA22.JPG,OK,3,0.084270,0.831461,0.084270,100.831,83.146,100.000,86.517,SSS+,Precision Master,37,2.056698165647582,2.056698165647582,レインボーランカー,
あんさんぶるライブAA23.JPG,OK,3,0.114286,0.731429,0.154286,100.731,73.143,85.106,75.536,AAA+,All Round Player,765,42.52362423568649,42.52362423568649,パープルランカー,
あんさんぶるライブAA24.JPG,OK,3,0.022857,0.731429,0.245714,100.731,73.143,17.021,61.919,BB,Fast Type,1624,90.27237354085604,90.27237354085604,ホワイトランカー,
あんさんぶるライブAA25.JPG,OK,3,0.068182,0.693182,0.238636,100.693,69.318,44.444,64.343,A,Fast Type,1541,85.65869927737631,85.65869927737631,ブルーランカー,
あんさんぶるライブAA26.JPG,OK,3,0.051429,0.754286,0.194286,100.754,75.429,41.860,68.715,AA,Fast Type,1324,73.59644246803781,73.59644246803781,グリーンランカー,
あんさんぶるライブAA29.JPG,OK,3,0.045977,0.735632,0.218391,100.736,73.563,34.783,65.807,A,Fast Type,1482,82.37909949972206,82.37909949972206,ブルーランカー,
あんさんぶるライブAA3.PNG,OK,3,0.145161,0.725806,0.129032,100.726,72.581,94.118,76.888,S,Balanced Player,638,35.46414674819344,35.46414674819344,パープルランカー,
あんさんぶるライブAA30.JPG,OK,3,0.068966,0.712644,0.218391,100.713,71.264,48.000,66.611,A+,Fast Type,1435,79.76653696498055,79.76653696498055,グリーンランカー,
あんさんぶるライブAA31.JPG,OK,3,0.080925,0.699422,0.219653,100.699,69.942,53.846,66.723,A+,Fast Type,1431,79.54419121734297,79.54419121734297,グリーンランカー,
あんさんぶるライブAA32.JPG,OK,3,0.096552,0.662069,0.241379,100.662,66.207,57.143,64.394,A,Fast Type,1539,85.54752640355753,85.54752640355753,ブルーランカー,
あんさんぶるライブAA33.JPG,OK,3,0.103448,0.765517,0.131034,100.766,76.552,88.235,78.888,S+,Balanced Player,461,25.62534741523068,25.62534741523068,ブロンズランカー,
